open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,EMA12,EMA26,MACD,Signal,Hist,return,rho1,ADX,volatility,delta_volatility,delta_volume,vol_vol_ratio,TrendScore,rho1_norm,ADX_norm,vol_vol_ratio_norm,target
2025-10-24 04:45:00,3963.21,3979.97,3958.43,3974.36,7960.3877,2025-10-24 04:59:59.999,31598768.765629,89288,4375.8862,17369872.257679,0,3911.496606320377,3890.120692804119,21.375913516257697,12.0550462467803,9.320867269477397,0.0028133760259991814,0.2667279420424793,18.63406031249618,0.003096579191420669,4.394388257120043e-06,-9762.701700000001,-4.5012009914428116e-10,11.23378177581618,2.284913129895063,-0.3487343492620193,0.0398654067513747,-1.0
2025-10-24 05:00:00,3974.35,3977.01,3957.33,3969.86,6504.9945,2025-10-24 05:14:59.999,25802209.291357,63835,3122.3627,12385559.777859,0,3920.475589963395,3896.0273081519617,24.448281811433844,14.533693359711007,9.914588451722835,-0.0011322577723206217,0.21707330096596641,20.538943601381455,0.0031290709709638413,3.2491779543172145e-05,-1455.3932000000004,-2.2325086817206605e-08,12.366780816557048,2.04428261711964,-0.2051264759579948,0.0132719037300495,-1.0
2025-10-24 05:15:00,3969.85,3971.78,3959.0,3968.47,3382.9807,2025-10-24 05:29:59.999,13413926.563264,39959,1480.6793,5871424.814115,0,3927.8593453536423,3901.393433474039,26.46591187960348,16.920137063689506,9.545774815913976,-0.00035013829203056623,0.285277088847363,22.348582725822464,0.0030693336844463486,-5.97372865174927e-05,-3122.0137999999997,1.9134216036294492e-08,13.466205057089793,2.374803835183376,-0.0686989963191716,0.0636741790755125,1.0
2025-10-24 05:30:00,3968.47,3978.65,3963.4,3973.39,3532.2598,2025-10-24 05:44:59.999,14033610.754134,36051,2116.5497,8409795.964089,0,3934.864061453082,3906.726512475962,28.137548977119877,19.16361944637558,8.973929530744297,0.0012397725067847531,0.2869753804680459,24.16500120651856,0.003036796060640334,-3.253762380601467e-05,149.27909999999974,-2.179650319838124e-07,14.556395756411739,2.3830338973622047,0.0682395744399549,-0.2245685254663095,1.0
2025-10-24 05:45:00,3973.38,3989.2,3972.19,3974.2,5173.7377,2025-10-24 05:59:59.999,20593510.757793,44081,2922.9474,11634794.292813,0,3940.9157443064537,3911.724548588854,29.19119571759984,21.169134700620432,8.022061016979407,0.0002038561530581795,0.2870629035555717,26.03057931335122,0.0030489447870596037,1.2148726419269808e-05,1641.4778999999999,7.401090455905504e-09,15.675760170202064,2.383458041510152,0.2088842564359668,0.0494101614615327,-1.0
2025-10-24 06:00:00,3974.2,3975.9,3962.71,3968.47,3429.7424,2025-10-24 06:14:59.999,13614697.231829,36542,1279.2686,5077866.0534,0,3945.154860566999,3915.92791536005,29.22694520694904,22.780696801886155,6.446248405062885,-0.0014417996074681527,0.3149529301094272,27.31664831278514,0.0031125960127213644,6.365122566176062e-05,-1743.9952999999996,-3.6497360779447416e-08,16.4529795663935,2.5186154255023783,0.305840135574903,-0.0039573983891942,1.0
2025-10-24 06:15:00,3968.47,3984.7,3963.61,3984.69,3985.7117,2025-10-24 06:29:59.999,15838305.574392,33529,2095.6921,8328036.529486,0,3951.2371897105377,3921.0214031111577,30.215786599380408,24.267714761385008,5.9480718379954,0.004087217491879791,0.3426438304395855,28.672483444173942,0.003007254798612342,-0.0001053412141090223,555.9692999999997,-1.8947307721671384e-07,17.272018794697665,2.65280782728395,0.4080556366009898,-0.1899307180150801,-1.0
2025-10-24 06:30:00,3984.69,3985.13,3978.63,3980.0,2692.9631,2025-10-24 06:44:59.999,10722495.854661,25926,1237.3522,4926483.826879,0,3955.662237447378,3925.3901880658864,30.272049381491797,25.468581685406367,4.803467696085431,-0.0011770049865861276,0.2951392674538919,29.967020936919454,0.003017967776781731,1.0712978169388765e-05,-1292.7486,-8.286977196795081e-09,18.039240413985056,2.4225967714270413,0.5056499497698025,0.0303381016089177,1.0
2025-10-24 06:45:00,3980.01,3987.38,3977.19,3982.44,2335.821,2025-10-24 06:59:59.999,9298825.241207,23753,1467.7569,5843584.674514,0,3959.7818932247046,3929.616100061006,30.16579316369871,26.408023981064837,3.757769182633872,0.0006130653266331887,0.3056896193873534,31.231947600059094,0.003022101388092595,4.133611310864257e-06,-357.1421,-1.1574136207588678e-08,18.8003064815981,2.473724652742266,0.6010119223583396,0.0263418864735166,-1.0
2025-10-24 07:00:00,3982.45,3983.91,3973.74,3973.75,2207.5942,2025-10-24 07:14:59.999,8782698.554726,25367,698.5767,2779753.338651,0,3961.930832728596,3932.885277834265,29.045554894331417,26.935530163718155,2.1100247306132616,-0.0021820793282509854,0.2926895863931191,32.244661654439014,0.003072912534660017,5.0811146567421826e-05,-128.2267999999999,-3.9625995944234637e-07,19.405334830690038,2.410725413644358,0.6773597555632302,-0.4413225325999701,-1.0
2025-10-24 07:15:00,3973.74,3976.0,3967.69,3972.4,2946.6443,2025-10-24 07:29:59.999,11703831.713572,31089,1523.0066,6049406.071777,0,3963.5414738472737,3935.812294290986,27.729179556287814,27.09426004223209,0.6349195140557278,-0.00033972947467753034,0.33684968720305614,32.881047960397844,0.0030728928678777365,-1.9666782280405165e-08,739.0500999999999,-2.6610891846716705e-11,19.795998713673992,2.624728928154422,0.7253364922650535,0.040380268946549,-1.0
2025-10-24 07:30:00,3972.4,3973.69,3948.13,3948.92,7137.0813,2025-10-24 07:44:59.999,28271302.624193,45137,3552.5138,14075439.971775,0,3961.292016332308,3936.7832354546167,24.508780877691606,26.577164209323996,-2.06838333163239,-0.0059107844124458575,0.36152590008625896,32.56028443100194,0.003420774561878632,0.00034788169400089535,4190.437,8.301799883899826e-08,19.608475855222014,2.744311904301424,0.7011543449603778,0.1413380033397383,1.0
2025-10-24 07:45:00,3948.92,3950.59,3934.73,3949.22,10444.8201,2025-10-24 07:59:59.999,41178383.842147,69740,5948.1128,23450443.464952,0,3959.434783050415,3937.704477272793,21.730305777621652,25.60779252298353,-3.877486745361878,7.597013867077784e-05,0.3414138561814258,31.7225287850931,0.003423011973011317,2.2374111326851735e-06,3307.738800000001,6.764171139163627e-10,19.101800042427428,2.6468472699216377,0.637996508803491,0.0412349434992604,-1.0
2025-10-24 08:00:00,3949.22,3950.83,3930.58,3942.92,4997.8398,2025-10-24 08:14:59.999,19696532.906628,57858,2800.1006,11037708.481493,0,3956.8940471965047,3938.090812289623,18.8032349068817,24.246880999763164,-5.443646092881465,-0.0015952517205928274,0.34152964788766893,30.771796081863464,0.003440674725220304,1.7662752208986825e-05,-5446.980300000001,-3.2426686413730595e-09,18.531383578047077,2.6474084061426306,0.5663214080831248,0.0364704919589495,-1.0
2025-10-24 08:15:00,3942.92,3943.0,3934.1,3936.16,4228.1082,2025-10-24 08:29:59.999,16653675.412494,45245,2304.6072,9077937.117795,0,3953.704193781658,3937.947789157058,15.756404624599782,22.54878572473049,-6.792381100130708,-0.0017144654215658361,0.3562332406057762,29.86860001379531,0.0034817824549448146,4.1107729724510714e-05,-769.7316000000001,-5.340527753376724e-08,17.99240664571728,2.7186632370847623,0.4982300623987769,-0.024512434704703,1.0
2025-10-24 08:30:00,3936.16,3954.64,3930.54,3953.86,7907.1567,2025-10-24 08:44:59.999,31170871.451133,68132,4395.2939,17325580.345802,0,3953.728163969095,3939.1264714417207,14.601692527374324,20.95936708525926,-6.357674557884934,0.004496768424047781,0.3098117825895134,29.345514148780115,0.003573436907369693,9.165445242487842e-05,3679.0485,2.4912542584007365e-08,17.669270850768477,2.4937009978245173,0.4587949699348248,0.0706989186550211,-1.0
2025-10-24 08:45:00,3953.86,3965.0,3950.08,3952.86,6371.0176,2025-10-24 08:59:59.999,25204035.96213,60826,4021.7106,15910133.323273,0,3953.594600281542,3940.143769853445,13.450830428097106,19.45765975382683,-6.006829325729726,-0.00025291740223476467,0.2802950251459717,29.11887444305729,0.0035755039759226,2.0670685529069685e-06,-1536.1390999999994,-1.3456258960578305e-09,17.527383670594443,2.3506603408965416,0.4417087545561644,0.0387767360154247,1.0
2025-10-24 09:00:00,3952.86,3966.34,3949.94,3962.73,5617.0773,2025-10-24 09:14:59.999,22245766.77849,56646,3540.2851,14020596.350788,0,3955.000046392074,3941.816823938375,13.183222453699273,18.20277229380132,-5.019549840102048,0.0024969262761644906,0.2575151770896863,28.93758816088816,0.0035842249758937955,8.720999971195513e-06,-753.9403000000002,-1.1567228825936895e-08,17.41405592963739,2.240267306128982,0.4280417033549661,0.0263502838108563,1.0
2025-10-24 09:15:00,3962.73,3969.81,3958.78,3967.61,4175.9679,2025-10-24 09:29:59.999,16556342.935372,40281,2462.0594,9761715.65524,0,3956.940039254832,3943.7274295725697,13.21260968226261,17.20473977149358,-3.992130089230969,0.0012314742614309981,0.08945558549128163,28.855051700858855,0.0034485562377893565,-0.00013566873810443893,-1441.1094000000003,9.414187299343054e-08,17.33092215644194,1.4258365736454286,0.4218193350009513,0.154861351043416,-1.0
2025-10-24 09:30:00,3967.6,3968.0,3956.65,3962.29,3425.8063,2025-10-24 09:44:59.999,13568486.728478,35760,1175.849,4657692.929475,0,3957.763110138704,3945.102434789416,12.660675349287883,16.295926887052442,-3.6352515377645567,-0.0013408575943704149,-0.18722363221255006,28.679158249318867,0.0023684351674410275,-0.001080121070348329,-750.1615999999995,1.4398511871953053e-06,17.170050511119047,0.0850261159122492,0.4085588456832336,1.7908466841549509,-1.0
2025-10-24 09:45:00,3962.3,3964.48,3954.5,3958.57,2085.6657,2025-10-24 09:59:59.999,8257391.708568,24852,1119.3556,4431179.995323,0,3957.8872470404417,3946.100032212422,11.787214828019842,15.394184475245924,-3.606969647226082,-0.0009388510179718645,-0.1546986217101363,28.41170124075503,0.0022800681173473242,-8.836705009370328e-05,-1340.1406000000002,6.593864113489529e-08,17.01608103329872,0.2426450168959855,0.3883954412246929,0.1205745454309627,1.0
2025-10-24 10:00:00,3958.58,3964.51,3952.0,3964.2,1263.2628,2025-10-24 10:14:59.999,4998548.113973,26996,615.0633,2434074.076874,0,3958.8584398034504,3947.440770567058,11.417669236393069,14.598881427475352,-3.1812121910822864,0.0014222307550453284,-0.16778218584011376,28.03907037535681,0.0022963833736306468,1.6315256283322508e-05,-822.4029,-1.9838519882800153e-08,16.78988578407836,0.1792409789798643,0.3603030502527549,0.0162948351993927,-1.0
2025-10-24 10:15:00,3964.2,3964.9,3947.72,3948.83,2079.516,2025-10-24 10:29:59.999,8220876.973784,30164,557.8606,2205720.69504,0,3957.315602910612,3947.543676450979,9.771926459632596,13.633490433906802,-3.8615639742742065,-0.003877200948488979,-0.20681162282891835,27.48256019856989,0.002449454316073681,0.00015307094244303415,816.2532000000001,1.875287502003473e-07,16.448173832081896,-0.0098989127269446,0.318348121346226,0.2683922301145887,1.0
2025-10-24 10:30:00,3948.84,3957.21,3948.84,3955.51,1510.2816,2025-10-24 10:44:59.999,5969013.562668,29305,710.8639,2809492.863554,0,3957.0378178474407,3948.1337744916473,8.90404335579342,12.687601018284129,-3.783557662490708,0.0016916403086484344,-0.2630306099758677,26.95387553062231,0.002465900977187957,1.6446661114275993e-05,-569.2344,-2.889259875066579e-08,16.119719190599692,-0.2823407915039966,0.2784909388850232,0.0052877476535594,1.0
2025-10-24 10:45:00,3955.5,3958.82,3953.48,3956.6,1396.4256,2025-10-24 10:59:59.999,5525548.56368,20286,666.9865,2639063.288006,0,3956.970461255527,3948.760902307081,8.209558948446102,11.791992604316524,-3.582433655870421,0.00027556497139435976,-0.2468308599555373,26.508809828966132,0.002466605699413338,7.047222253813053e-07,-113.856,-6.189592339282122e-09,15.855919724150654,-0.2038354580706302,0.2449377341987615,0.0328879025418305,1.0
2025-10-24 11:00:00,3956.6,3963.8,3952.8,3962.16,1501.9604,2025-10-24 11:14:59.999,5946977.802434,26420,741.2319,2935241.375364,0,3957.768851831599,3949.753428062112,8.01542376948737,11.036678837350692,-3.021255067863322,0.0014052469291816472,-0.20968944219581998,26.26174960485947,0.002474463357696191,7.85765828285271e-06,105.5347999999999,7.445561353082317e-08,15.71511188936764,-0.0238450642833625,0.2263120296377561,0.1309286700366304,-1.0
2025-10-24 11:15:00,3962.16,3963.92,3953.4,3955.44,1745.8746,2025-10-24 11:29:59.999,6908429.295381,24145,504.6304,1997034.661053,0,3957.4105669344303,3950.174655613067,7.235911321363346,10.276525334153224,-3.0406140127898773,-0.0016960445817432168,-0.20974485531707052,26.031304425776376,0.0022935691323275084,-0.0001808942253686825,243.91420000000016,-7.416305625858699e-07,15.576833536076299,-0.024113600869106,0.2089389221752751,-0.8611912481299631,-1.0
2025-10-24 11:30:00,3955.43,3955.43,3925.83,3947.0,7014.0938,2025-10-24 11:44:59.999,27639061.285236,75682,2684.6838,10578261.3121,0,3955.8089412522104,3949.939495938025,5.869445314185214,9.395109330159622,-3.5256640159744084,-0.002133770200028362,-0.17366085043837354,24.913083092015555,0.002321190647172378,2.762151484486967e-05,5268.2192,5.2430458559639415e-09,14.913117686170265,0.1507524823147844,0.1246369659548732,0.0467866161858586,-1.0
2025-10-24 11:45:00,3947.01,3950.27,3940.38,3946.57,3184.0843,2025-10-24 11:59:59.999,12561169.575886,39317,1729.0815,6820984.287101,0,3954.3875656749474,3949.68990364632,4.697662028627747,8.455619869853248,-3.757957841225501,-0.00010894350139345477,-0.16198533831872125,23.850772824942773,0.0023099695437574118,-1.1221103414966321e-05,-3830.0094999999997,2.929784747261416e-09,14.278066627887876,0.2073329832983372,0.0445501075454914,0.0439743734484743,1.0
2025-10-24 12:00:00,3946.58,3957.66,3946.58,3954.38,2098.8191,2025-10-24 12:14:59.999,8297508.143683,31544,1346.5401,5323379.041192,0,3954.386401724956,3950.037318191037,4.349083533918929,7.634312602666385,-3.285229068747456,0.0019789336056372786,-0.15416616455054927,22.776647834000492,0.00233300229985416,2.3032756096748232e-05,-1085.2651999999998,-2.1223159184269647e-08,13.635155463245553,0.2452253484936894,-0.0364274549707892,0.0146115224921478,1.0
2025-10-24 12:15:00,3954.38,3960.0,3941.52,3955.57,4907.2078,2025-10-24 12:29:59.999,19387011.203013,54469,2706.9431,10694788.365678,0,3954.5684937672704,3950.4471464731823,4.121347294088082,6.931719540950724,-2.8103722468626424,0.0003009321309535018,-0.17617956206157895,21.725519407191054,0.002335981888235377,2.979588381217188e-06,2808.3887,1.0609601089824881e-09,13.000075732114507,0.1385465966959269,-0.1156713219437855,0.0417024342814373,1.0
2025-10-24 12:30:00,3955.57,4026.39,3951.32,3977.26,40091.2329,2025-10-24 12:44:59.999,160049534.442904,229149,21480.1443,85734902.52229,0,3958.059494726152,3952.433283771465,5.62621095468694,6.670617823697968,-1.044406869011028,0.0054834069426150656,-0.16911477111418424,22.369869930248885,0.0022606060531153724,-7.537583512000475e-05,35184.0251,-2.1423312115589854e-09,13.388099003498029,0.172783160116116,-0.0670941682574716,0.0378081775034068,-1.0
2025-10-24 12:45:00,3977.25,3977.34,3953.94,3963.97,10189.171,2025-10-24 12:59:59.999,40407747.882067,98668,5679.0229,22521804.718996,0,3958.968803229821,3953.287855343949,5.680947885871774,6.472683836132729,-0.7917359502609553,-0.0033414964070743736,-0.3287247727077533,22.982002927153825,0.002407588599396718,0.0001469825462813456,-29902.0619,-4.915465253630072e-09,13.723456800767652,-0.600700157754719,-0.0209458722554734,0.0344368650128848,-1.0
2025-10-24 13:00:00,3963.98,3970.81,3955.74,3963.68,3914.4698,2025-10-24 13:14:59.999,15518900.272339,57552,1613.0283,6395837.910144,0,3959.693602732925,3954.05764383699,5.635958895935346,6.305338848093252,-0.6693799521579065,-7.31589795078813e-05,-0.3428627353057331,23.56352927421352,0.0023720078437826017,-3.5580755614116315e-05,-6274.7012,5.670509954181773e-09,14.069545018601067,-0.6692138981784882,0.0228950089464248,0.0473062863610858,1.0
2025-10-24 13:15:00,3963.67,3979.13,3961.78,3966.62,5189.1243,2025-10-24 13:29:59.999,20607396.556299,47437,3166.2856,12573815.964257,0,3960.7592023124753,3954.988188737954,5.771013574521476,6.198473793378898,-0.4274602188574219,0.0007417349533767048,-0.29379138922970244,24.27829131931363,0.002327275558178711,-4.4732285603890816e-05,1274.6545000000006,-3.509365526414475e-08,14.508216506723507,-0.4314100813980899,0.076780440045634,-0.0022509067934182,-1.0
2025-10-24 13:30:00,3966.61,3971.37,3934.06,3936.03,14303.585,2025-10-24 13:44:59.999,56546801.935581,135849,6377.8529,25215353.489485,0,3956.954709649018,3953.583878461068,3.370831187949534,5.632945272293025,-2.262114084343491,-0.007711855433593207,-0.2720160716648565,23.935136740301196,0.0027547389855673184,0.00042746342738860747,9114.4607,4.6899475619946165e-08,14.306678839227642,-0.3258850847839257,0.0509102465308639,0.097428539671455,1.0
2025-10-24 13:45:00,3936.04,3947.85,3917.61,3947.0,15112.3625,2025-10-24 13:59:59.999,59422038.029488,140275,6951.7315,27342170.623555,0,3955.423215856861,3953.096183760249,2.3270320966125837,4.971762637156937,-2.6447305405443533,0.0027870722530061176,-0.3626160885130205,23.11141317911811,0.0028356449490873326,8.090596352001425e-05,808.7775000000001,1.0003488415542499e-07,13.794324709775237,-0.7649402876609803,-0.0111897201716341,0.162025513264143,-1.0
2025-10-24 14:00:00,3946.99,3946.99,3914.48,3936.67,9460.0448,2025-10-24 14:14:59.999,37175045.9884,95880,4726.1884,18573456.217736,0,3952.538105725037,3951.8794294076374,0.658676317399113,4.109145373205372,-3.450469055806259,-0.0026171776032429817,-0.4322817428356824,22.23916218428712,0.0028225079916324156,-1.3136957454916963e-05,-5652.3177,2.3241718091884616e-09,13.25704096246997,-1.1025458318570671,-0.0769481375433884,0.0432381268655207,-1.0
2025-10-24 14:15:00,3936.67,3937.53,3895.07,3905.29,11691.6798,2025-10-24 14:29:59.999,45720495.340715,134229,4292.6756,16781478.972301,0,3945.269166382723,3948.4283605626274,-3.1591941799042615,2.6554774625834456,-5.814671642487707,-0.007971204088734973,-0.2615804155418015,21.36313225638269,0.0032698978015006986,0.00044738980986828297,2231.635,2.004762471767484e-07,12.765563310816503,-0.2753130288874932,-0.1429914461445434,0.2841325649182167,1.0
2025-10-24 14:30:00,3905.28,3915.12,3895.7,3913.14,7156.5788,2025-10-24 14:44:59.999,27953585.904123,94669,3172.6219,12391999.882844,0,3940.326217708458,3945.814407928359,-5.488190219900844,1.0267439260865878,-6.514934145987431,0.0020100940007015122,-0.31744115266032114,20.530903824873484,0.003325361115491242,5.546331399054359e-05,-4535.101,-1.2229785839509108e-08,12.255054061946069,-0.54601879828637,-0.2057325893156405,0.0255448100394295,-1.0
2025-10-24 14:45:00,3913.14,3914.3,3890.65,3902.27,6602.8466,2025-10-24 14:59:59.999,25761586.797702,87036,2485.2121,9694720.211197,0,3934.47141498408,3942.588896229962,-8.117481245882118,-0.8021011083071534,-7.315380137574964,-0.002777820369319728,-0.336026349634928,19.871546434920056,0.0033599258320020195,3.456471651077731e-05,-553.7322000000004,-6.242135911687507e-08,11.855722578540776,-0.6360842056898941,-0.2554411006302185,-0.0354733287673629,1.0
2025-10-24 15:00:00,3902.27,3924.19,3899.87,3916.05,5132.0327,2025-10-24 15:14:59.999,20074941.912115,75047,2874.0578,11242146.610046,0,3931.6373511403754,3940.623052064779,-8.985700924404227,-2.438821071526568,-6.546879852877659,0.003531277948476186,-0.3387492118116745,18.95669472174285,0.0034619362461020945,0.00010201041410007501,-1470.8139,-6.935643870381903e-08,11.306266976812086,-0.6492794218389286,-0.3244111575804292,-0.0439043386210255,1.0
2025-10-24 15:15:00,3916.04,3930.0,3909.83,3917.48,14173.6836,2025-10-24 15:29:59.999,55517774.299947,63074,7585.3018,29708333.601441,0,3929.459297118779,3938.908751911833,-9.449454793053974,-3.84094781583205,-5.608506977221925,0.0003651638768655818,-0.2876576393033727,18.093497451866646,0.003379896129830806,-8.204011627128841e-05,9041.6509,-9.073577068905458e-09,10.798566941444596,-0.4016854200570761,-0.3894870207013154,0.02938182833339,-1.0
2025-10-24 15:30:00,3917.48,3919.48,3902.01,3903.9,3051.7959,2025-10-24 15:44:59.999,11931785.292331,53265,994.3852,3887992.611493,0,3925.527097562044,3936.315511029475,-10.788413467431385,-5.230440946151917,-5.557972521279466,-0.00346651418769206,-0.305178538125816,17.325806598554912,0.0034091246559489665,2.922852611816039e-05,-11121.8877,-2.628018453932096e-09,10.334448250982181,-0.486593150261677,-0.4473627191455837,0.0372177251697444,-1.0
2025-10-24 15:45:00,3903.89,3903.89,3871.32,3888.92,11366.6838,2025-10-24 15:59:59.999,44186608.954731,79661,4811.9352,18702400.036636,0,3919.895236398652,3932.804732434699,-12.909496036046676,-6.766251964130869,-6.143244071915807,-0.0038371884525730815,-0.2674310995930807,17.33852749565994,0.003473725573311488,6.460091736252161e-05,8314.887900000002,7.769307071779236e-09,10.349630279031208,-0.3036659294990784,-0.4464036992463429,0.0498578041854256,-1.0
2025-10-24 16:00:00,3888.92,3890.17,3868.62,3882.79,5074.6513,2025-10-24 16:14:59.999,19676817.53827,57814,2110.0714,8182655.220855,0,3914.186738491167,3929.099937439536,-14.913198948368516,-8.395641360978399,-6.517557587390119,-0.0015762731041009115,-0.2498013239607053,17.408032586434572,0.003435314495317005,-3.841107799448318e-05,-6292.0325,6.104717036106088e-09,10.394859288289545,-0.2182305732350537,-0.4411637570786579,0.0478341540142741,1.0
2025-10-24 16:15:00,3882.78,3892.89,3877.74,3885.3,3847.7673,2025-10-24 16:29:59.999,14951901.751885,39057,1719.783,6683688.534336,0,3909.7426248771417,3925.8554976292,-16.112872752058138,-9.939087639194346,-6.173785112863792,0.0006464423777747808,-0.25756864298287346,17.387625252934907,0.0034504362096437788,1.5121714326773832e-05,-1226.8840000000005,-1.2325300783752845e-08,10.381061420699307,-0.2558716460265093,-0.44270225226143,0.0254286920589514,-1.0
2025-10-24 16:30:00,3885.31,3885.84,3866.43,3873.43,5037.3267,2025-10-24 16:44:59.999,19511829.428158,41607,1958.887,7587349.847115,0,3904.1560672037353,3921.972127434444,-17.8160602307089,-11.514482157497255,-6.301578073211642,-0.0030551051398862716,-0.2651592805037203,17.616873356167314,0.003474006454265541,2.3570244621762184e-05,1189.5593999999996,1.9814264526649272e-08,10.517092161562497,-0.2926565055952094,-0.4254193915443027,0.0645009173200084,1.0
2025-10-24 16:45:00,3873.44,3889.8,3868.21,3889.12,4431.621,2025-10-24 16:59:59.999,17188296.321383,39558,2860.9549,11094707.005337,0,3901.842826095469,3919.5386365133745,-17.69581041790616,-12.750747809579035,-4.945062608327122,0.004050673434139673,-0.30891928105201294,17.702903325095352,0.0036462791741318176,0.00017227271986627662,-605.7056999999995,-2.844165406834982e-07,10.5599580819635,-0.5047211010227102,-0.4189336498979488,-0.3053539465438892,-1.0
2025-10-24 17:00:00,3889.11,3904.09,3875.52,3882.62,9773.6186,2025-10-24 17:14:59.999,38043632.27447,62768,5893.0677,22947509.70342,0,3898.885468234627,3916.803922697569,-17.91845446294201,-13.784289140251632,-4.134165322690377,-0.0016713292467190888,-0.3287966832093369,17.33210453366244,0.0035947186559423423,-5.1560518189475244e-05,5341.9976,-9.651917138539194e-09,10.333503381625214,-0.6010486420150994,-0.446887922042645,0.0286787375087325,1.0
2025-10-24 17:15:00,3882.62,3904.32,3882.1,3901.48,4590.4745,2025-10-24 17:29:59.999,17886187.883032,37961,2614.7469,10188112.50582,0,3899.284626967761,3915.668817312563,-16.38419034480239,-14.304269381161784,-2.079920963640607,0.004857544647686396,-0.3859692200725744,16.972769381033114,0.0038132046688108016,0.00021848601286845928,-5183.1440999999995,-4.21531812840124e-08,10.106467776174718,-0.8781115018769549,-0.4739779581480448,-0.0108332067785175,-1.0
2025-10-24 17:30:00,3901.48,3901.87,3892.93,3896.15,1703.958,2025-10-24 17:44:59.999,6641844.37664,24593,559.1846,2179554.047338,0,3898.802376665029,3914.2229789931143,-15.420602328085806,-14.52753597054659,-0.893066357539217,-0.0013661482309277329,-0.3410235861802442,16.631400986035253,0.003527261119199379,-0.00028594354961142265,-2886.5165,9.906181018241976e-08,9.910635894197465,-0.6603012288379743,-0.4997134924481746,0.1608425425207078,-1.0
2025-10-24 17:45:00,3896.15,3902.41,3886.0,3888.91,2072.0106,2025-10-24 17:59:59.999,8064637.94087,27675,758.4459,2952480.730058,0,3897.280472562717,3912.347943512143,-15.06747094942648,-14.635522966322569,-0.4319479831039103,-0.0018582446774380035,-0.33435657657596873,16.491671472926804,0.0034913752376094375,-3.5885881589941496e-05,368.0526,-9.750204614759275e-08,9.82813154894048,-0.6279923468286686,-0.510247606707245,-0.0781210899532684,1.0
2025-10-24 18:00:00,3888.9,3905.0,3884.03,3904.99,1828.1497,2025-10-24 18:14:59.999,7123079.160144,32640,1088.1051,4241729.840676,0,3898.466553706914,3911.802910659392,-13.336356952477672,-14.37568976355359,1.0393328110759177,0.004134834696611689,-0.34391664024649954,16.26840008852942,0.0036692340622703472,0.0001778588246609098,-243.86090000000013,-7.293453959241096e-07,9.692256579199274,-0.6743212090121806,-0.5270798866007375,-0.8462561114987727,1.0
2025-10-24 18:15:00,3904.99,3913.06,3904.08,3908.3,2083.3996,2025-10-24 18:29:59.999,8143325.115706,26683,1324.0349,5175393.568608,0,3899.979391598158,3911.543435795733,-11.56404419757473,-13.81336065035782,2.249316452783088,0.0008476334126337193,-0.2816891710120357,15.778911721078021,0.0036715592910523563,2.3252287820090325e-06,255.24990000000025,9.109616818690352e-09,9.411009200266328,-0.3727617272402207,-0.5639820862614265,0.0514872252384214,1.0
2025-10-24 18:30:00,3908.29,3913.85,3904.43,3910.0,1293.9367,2025-10-24 18:44:59.999,5058399.415412,23800,557.0098,2177469.953319,0,3901.52102365998,3911.4291072182714,-9.90808355829131,-13.032305231944518,3.124221673653208,0.00043497172683770735,-0.20026264215327022,15.286834899781374,0.003288597247716557,-0.00038296204333579907,-789.4629000000002,4.850918812471099e-07,9.132048508456545,0.0218379912959695,-0.601079427721107,0.630141170193799,1.0
2025-10-24 18:45:00,3910.0,3915.25,3907.01,3911.97,1846.6078,2025-10-24 18:59:59.999,7223082.783135,26668,646.9412,2530408.629161,0,3903.1285584815214,3911.4691733502514,-8.340614868729972,-12.09396715930161,3.7533522905716374,0.0005038363171354643,-0.166450533021841,14.769606635180661,0.0032135956016741845,-7.50016460423727e-05,552.6711,-1.3570755923798566e-07,8.828473847362515,0.1856942790854083,-0.6400729196192414,-0.1245677173194122,1.0
2025-10-24 19:00:00,3911.98,3933.6,3911.97,3923.89,5613.4219,2025-10-24 19:14:59.999,22027922.898181,39422,3664.6913,14380828.055175,0,3906.322626407441,3912.389234583566,-6.066608176125101,-10.888495362666308,4.821887186541208,0.0030470581318364776,-0.2888221669261755,14.386018055998349,0.003260935146377522,4.733954470333753e-05,3766.8141000000005,1.2567528804603744e-08,8.573846402727279,-0.4073288175913447,-0.6689914052826441,0.0556910255929579,1.0
2025-10-24 19:15:00,3923.9,3937.9,3923.9,3934.78,2828.2464,2025-10-24 19:29:59.999,11121792.364683,28653,1784.3321,7016979.32723,0,3910.7006838832194,3914.0478097995983,-3.3471259163789,-9.380221473408827,6.033095557029927,0.0027753071569285304,-0.18216340201808148,14.149448250282253,0.002751206363886354,-0.0005097287824911679,-2785.1755000000003,1.8301495991587167e-07,8.453236306368728,0.1095484115135885,-0.6868262442384291,0.2629047933968581,-1.0
2025-10-24 19:30:00,3934.77,3935.2,3922.0,3926.1,1584.1865,2025-10-24 19:44:59.999,6222065.74271,26933,630.7288,2477298.890927,0,3913.069809439647,3914.9405646292576,-1.8707551896104633,-7.878328216649155,6.007573027038692,-0.0022059683133491825,-0.18882061139242023,13.855411721919783,0.0027810757404199945,2.986937653364028e-05,-1244.0599,-2.4009596751442822e-08,8.275482906071467,0.0772870222321298,-0.7089934608643585,0.0112240368417048,1.0
