open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,EMA12,EMA26,MACD,Signal,Hist
2025-05-25 01:00:00,2486.89,2504.03,2479.4,2495.71,21542.7047,2025-05-25 01:59:59.999,53696516.426332,160725,11307.1591,28190606.024055,0.0,2530.1439226388143,2545.826030582369,-15.682107943554911,-10.8865793320326,-4.795528611522311
2025-05-25 02:00:00,2495.71,2510.7,2486.2,2508.24,14827.6963,2025-05-25 02:59:59.999,37064621.087801,115414,7973.4782,19933459.697134,0.0,2526.774088386689,2543.04188016886,-16.267791782171116,-11.962821822060304,-4.304969960110812
2025-05-25 03:00:00,2508.23,2520.22,2507.1,2512.78,13397.4038,2025-05-25 03:59:59.999,33695468.586581,85429,7753.0654,19502892.03583,0.0,2524.621151711814,2540.8002594156114,-16.1791077037974,-12.806078998407724,-3.3730287053896753
2025-05-25 04:00:00,2512.79,2518.59,2505.61,2517.5,6333.3183,2025-05-25 04:59:59.999,15909018.674095,57539,3056.091,7677906.217049,0.0,2523.5255899099966,2539.074314273714,-15.54872436371761,-13.354608071469702,-2.1941162922479087
2025-05-25 05:00:00,2517.49,2518.75,2507.28,2512.51,4820.9756,2025-05-25 05:59:59.999,12114121.130054,48242,2432.2413,6111656.362028,0.0,2521.8308837699974,2537.106587290476,-15.2757035204786,-13.738827161271482,-1.5368763592071186
2025-05-25 06:00:00,2512.52,2513.32,2502.08,2507.42,6482.7795,2025-05-25 06:59:59.999,16247031.927226,50842,2967.9632,7437837.364179,0.0,2519.6138247284593,2534.9075808245148,-15.293756096055404,-14.049812948228267,-1.243943147827137
2025-05-25 07:00:00,2507.42,2507.42,2487.22,2494.39,16937.3194,2025-05-25 07:59:59.999,42263865.011708,86871,6853.8078,17100066.045351,0.0,2515.733236308696,2531.9062785412175,-16.17304223252131,-14.474458805086877,-1.6985834274344338
2025-05-25 08:00:00,2494.4,2494.5,2463.0,2477.81,28259.5895,2025-05-25 08:59:59.999,70088586.093294,151582,11170.0412,27695359.587782,0.0,2509.8988922612043,2527.899146797424,-18.000254536219472,-15.179617951313396,-2.820636584906076
2025-05-25 09:00:00,2477.81,2495.71,2471.03,2495.5,21163.0822,2025-05-25 09:59:59.999,52529067.386086,147001,9653.3459,23971846.512094,0.0,2507.683678067173,2525.499209997615,-17.81553193044192,-15.706800747139102,-2.108731183302819
2025-05-25 10:00:00,2495.5,2502.19,2488.49,2492.31,14258.288,2025-05-25 10:59:59.999,35592276.036169,95017,5925.0552,14792384.992854,0.0,2505.3184968260693,2523.0407499977914,-17.72225317172206,-16.109891232055695,-1.6123619396663642
2025-05-25 11:00:00,2492.3,2500.0,2488.71,2497.91,9851.7394,2025-05-25 11:59:59.999,24588361.562429,71984,3544.1369,8845310.659453,0.0,2504.178728083597,2521.179212960918,-17.000484877321014,-16.28800996110876,-0.7124749162122548
2025-05-25 12:00:00,2497.91,2518.1,2495.17,2517.09,15283.5921,2025-05-25 12:59:59.999,38366205.998562,109895,9515.2378,23887213.290735,0.0,2506.1650776091974,2520.8763082971464,-14.711230687948955,-15.9726541064768,1.2614234185278441
2025-05-25 13:00:00,2517.09,2524.9,2511.23,2513.61,10818.31,2025-05-25 13:59:59.999,27238199.309367,96160,5399.2502,13596956.143864,0.0,2507.3104502847054,2520.3380632380986,-13.027612953393145,-15.383645875860068,2.356032922466923
2025-05-25 14:00:00,2513.61,2518.0,2497.82,2505.99,11745.3373,2025-05-25 14:59:59.999,29466110.592583,91801,5657.2633,14191036.136419,0.0,2507.1073040870583,2519.27524373898,-12.167939651921643,-14.740504631072385,2.5725649791507426
2025-05-25 15:00:00,2506.0,2515.75,2479.24,2511.7,24986.1111,2025-05-25 15:59:59.999,62406087.447925,211629,11863.1013,29644495.305392,0.0,2507.8138726890493,2518.71411457313,-10.900241884080515,-13.972452081674012,3.0722101975934972
